,Year,Month,Day,no_tot,datetime,no_stupid,no_obama,no_liberal,no_idiot,no_conservative,no_values,no_principles,stupid_rate,obama_rate,liberal_rate,idiot_rate,conservative_rate,values_rate,principles_rate
128,2015,3,13,7314,2015-03-13,16,240,29,22,137,1,4,0.0021875854525567405,0.03281378178835111,0.0039649986327590925,0.0030079299972655183,0.018731200437517092,0.00013672409078479628,0.0005468963631391851
129,2015,3,14,5738,2015-03-14,19,134,29,13,75,57,3,0.0033112582781456954,0.02335308469850122,0.005054025792959219,0.002265597769257581,0.01307075636110143,0.009933774834437087,0.0005228302544440571
130,2015,3,15,7122,2015-03-15,97,451,64,36,113,19,13,0.013619769727604605,0.06332490873350183,0.008986239820275204,0.005054759898904802,0.015866329682673406,0.0026677899466442012,0.0018253299634934008
131,2015,3,16,5576,2015-03-16,64,244,66,12,144,3,2,0.011477761836441894,0.04375896700143472,0.011836441893830704,0.002152080344332855,0.02582496413199426,0.0005380200860832137,0.0003586800573888092
132,2015,3,17,6196,2015-03-17,48,353,52,12,182,3,2,0.007746933505487412,0.05697224015493867,0.008392511297611363,0.001936733376371853,0.02937378954163977,0.0004841833440929632,0.00032278889606197545
133,2015,3,18,5237,2015-03-18,67,193,48,57,146,7,2,0.012793584113041817,0.036853160206224936,0.009165552797403094,0.010884093946916173,0.02787855642543441,0.001336643116287951,0.0003818980332251289
134,2015,3,19,5353,2015-03-19,30,344,51,33,82,9,1,0.005604334018307491,0.06426303007659256,0.009527367831122735,0.00616476742013824,0.015318512983373809,0.0016813002054922473,0.00018681113394358303
135,2015,3,20,5532,2015-03-20,44,156,89,13,82,6,2,0.007953723788864787,0.028199566160520606,0.0160882140274765,0.0023499638467100506,0.01482284887924801,0.0010845986984815619,0.00036153289949385393
136,2015,3,21,4567,2015-03-21,43,145,25,10,90,5,3,0.009415371140792644,0.031749507335231006,0.005474052988832932,0.0021896211955331727,0.019706590759798553,0.0010948105977665863,0.0006568863586599519
137,2015,3,22,6343,2015-03-22,33,632,39,37,96,2,3,0.005202585527352988,0.09963739555415418,0.006148510168689895,0.005833201954910925,0.01513479426139051,0.00031530821377896896,0.00047296232066845344
138,2015,3,23,5962,2015-03-23,17,703,60,135,119,5,7,0.0028513921502851393,0.11791345186179135,0.010063737001006373,0.02264340825226434,0.019959745051995974,0.0008386447500838644,0.0011741026501174102
139,2015,4,14,2416,2015-04-14,5,99,7,3,114,1,1,0.0020695364238410598,0.04097682119205298,0.0028973509933774835,0.0012417218543046358,0.04718543046357616,0.0004139072847682119,0.0004139072847682119
140,2015,4,15,6257,2015-04-15,15,1027,34,9,114,1,2,0.002397315007191945,0.1641361674924085,0.005433914016301742,0.001438389004315167,0.018219594054658783,0.000159821000479463,0.000319642000958926
141,2015,4,16,6414,2015-04-16,37,928,41,13,153,4,6,0.005768631119426255,0.14468350483317743,0.006392266916120985,0.0020268163392578734,0.023854069223573433,0.0006236357966947302,0.0009354536950420954
142,2015,4,17,5163,2015-04-17,8,352,26,16,150,1,7,0.0015494867325198528,0.06817741623087352,0.0050358318806895215,0.0030989734650397056,0.02905287623474724,0.0001936858415649816,0.0013558008909548712
143,2015,4,18,4190,2015-04-18,34,201,40,20,87,6,4,0.008114558472553698,0.047971360381861575,0.00954653937947494,0.00477326968973747,0.020763723150357995,0.001431980906921241,0.0009546539379474941
144,2015,4,21,5094,2015-04-21,28,157,30,13,131,1,4,0.005496662740478995,0.03082057322340008,0.005889281507656066,0.002552021986650962,0.025716529250098156,0.00019630938358853554,0.0007852375343541421
145,2015,4,22,4523,2015-04-22,29,278,77,10,75,2,1,0.006411673667919522,0.06146363033384922,0.01702409904930356,0.002210921954455008,0.016581914658412557,0.00044218439089100157,0.00022109219544550078
146,2015,4,23,5951,2015-04-23,41,307,44,14,70,4,2,0.0068895983868257436,0.05158796840867081,0.0073937153419593345,0.0023525457906234245,0.011762728953117123,0.0006721559401781214,0.0003360779700890607
147,2015,4,24,5867,2015-04-24,15,269,23,9,201,3,2,0.0025566729163115733,0.04584966763252088,0.003920231805011079,0.0015340037497869438,0.034259417078575084,0.0005113345832623146,0.0003408897221748764
148,2015,4,25,4499,2015-04-25,17,160,25,6,95,1,3,0.003778617470549011,0.03556345854634363,0.005556790397866192,0.0013336296954878863,0.02111580351189153,0.0002222716159146477,0.0006668148477439431
149,2015,4,26,6538,2015-04-26,9,196,101,12,138,3,3,0.0013765677577240747,0.029978586723768737,0.015448149281125726,0.0018354236769654328,0.02110737228510248,0.0004588559192413582,0.0004588559192413582
150,2015,4,28,14736,2015-04-28,88,186,214,66,138,4,4,0.005971769815418024,0.012622149837133551,0.014522258414766558,0.004478827361563518,0.009364820846905538,0.0002714440825190011,0.0002714440825190011
151,2015,4,29,7690,2015-04-29,31,218,69,15,114,2,4,0.004031209362808843,0.028348504551365408,0.008972691807542262,0.0019505851755526658,0.01482444733420026,0.0002600780234070221,0.0005201560468140442
152,2015,4,30,6262,2015-04-30,8,197,43,11,109,2,5,0.0012775471095496647,0.031459597572660494,0.006866815713829448,0.0017566272756307888,0.01740657936761418,0.00031938677738741617,0.0007984669434685404
153,2015,5,1,5273,2015-05-01,44,89,29,6,105,6,5,0.0083443959795183,0.016878437322207472,0.005499715531955243,0.0011378721790252229,0.0199127631329414,0.0011378721790252229,0.0009482268158543523
154,2015,5,2,5898,2015-05-02,15,88,23,6,45,3,3,0.00254323499491353,0.014920311970159377,0.003899626992200746,0.001017293997965412,0.0076297049847405905,0.000508646998982706,0.000508646998982706
155,2015,5,4,6737,2015-05-04,6,150,829,18,100,2,3,0.000890604126465786,0.02226510316164465,0.12305180347335609,0.0026718123793973577,0.014843402107763099,0.00029686804215526197,0.000445302063232893
156,2015,5,5,7677,2015-05-05,22,177,1936,16,136,1,2,0.0028657027484694543,0.023055881203595155,0.25218184186531195,0.0020841474534323305,0.017715253354174808,0.00013025921583952066,0.0002605184316790413
157,2015,5,6,9851,2015-05-06,16,143,361,5,283,3,1,0.0016242005887727134,0.014516292762156126,0.03664602578418435,0.000507562683991473,0.02872804791391737,0.00030453761039488374,0.00010151253679829459
158,2015,5,7,9220,2015-05-07,47,190,22,11,146,1,1,0.0050976138828633406,0.020607375271149676,0.002386117136659436,0.001193058568329718,0.0158351409978308,0.00010845986984815618,0.00010845986984815618
159,2015,5,8,5592,2015-05-08,48,107,35,10,91,3,4,0.008583690987124463,0.01913447782546495,0.006258941344778255,0.00178826895565093,0.016273247496423462,0.000536480686695279,0.000715307582260372
160,2015,5,9,4834,2015-05-09,13,172,50,15,124,1,2,0.0026892842366570127,0.03558129913115432,0.01034340091021928,0.003103020273065784,0.025651634257343816,0.0002068680182043856,0.0004137360364087712
161,2015,5,10,4288,2015-05-10,3,171,35,3,71,1,3,0.0006996268656716418,0.03987873134328358,0.00816231343283582,0.0006996268656716418,0.01655783582089552,0.0002332089552238806,0.0006996268656716418
162,2015,5,11,4828,2015-05-11,21,148,83,10,103,1,2,0.004349627174813587,0.030654515327257662,0.0171913835956918,0.002071251035625518,0.021333885666942835,0.00020712510356255177,0.00041425020712510354
163,2015,5,13,68763,2015-05-13,7,190,28,5,51,5,3,0.00010179893256547852,0.0027631138839201313,0.0004071957302619141,7.271352326105609e-05,0.0007416779372627721,7.271352326105609e-05,4.3628113956633656e-05
164,2015,5,15,5291,2015-05-15,48,296,103,3,58,2,2,0.009072009072009071,0.055944055944055944,0.019467019467019467,0.000567000567000567,0.010962010962010962,0.000378000378000378,0.000378000378000378
165,2015,5,16,4412,2015-05-16,45,126,43,7,49,2,3,0.010199456029011787,0.028558476881233003,0.009746146872166819,0.001586582048957389,0.011106074342701723,0.00045330915684496827,0.0006799637352674524
166,2015,5,17,4556,2015-05-17,54,85,54,4,45,1,3,0.011852502194907815,0.018656716417910446,0.011852502194907815,0.000877963125548727,0.009877085162423178,0.00021949078138718174,0.0006584723441615452
167,2015,5,19,5288,2015-05-19,9,229,26,6,85,2,1,0.00170196671709531,0.04330559757942511,0.004916792738275341,0.0011346444780635401,0.016074130105900152,0.00037821482602118004,0.00018910741301059002
168,2015,5,20,5485,2015-05-20,17,235,20,12,151,2,3,0.003099361896080219,0.04284412032816773,0.0036463081130355514,0.0021877848678213308,0.027529626253418413,0.00036463081130355516,0.0005469462169553327
169,2015,5,21,4542,2015-05-21,3,140,18,7,100,2,1,0.0006605019815059445,0.030823425803610745,0.003963011889035667,0.0015411712901805372,0.022016732716864818,0.00044033465433729633,0.00022016732716864817
170,2015,5,22,5251,2015-05-22,6,207,70,9,82,4,1,0.0011426394972386211,0.039421062654732435,0.01333079413445058,0.0017139592458579318,0.015616073128927823,0.0007617596648257475,0.00019043991620643687
171,2015,5,23,5261,2015-05-23,6,151,25,13,55,7,3,0.0011404675917126021,0.028701767724767156,0.004751948298802509,0.0024710131153773047,0.01045428625736552,0.0013305455236647026,0.0005702337958563011
172,2015,5,24,4489,2015-05-24,9,356,28,15,65,7,1,0.0020049008687903764,0.07930496769881934,0.00623746936957006,0.003341501447983961,0.014479839607930497,0.001559367342392515,0.00022276676319893073
173,2015,5,25,4142,2015-05-25,6,224,51,13,58,3,3,0.0014485755673587638,0.05408015451472718,0.012312892322549493,0.0031385803959439883,0.014002897151134718,0.0007242877836793819,0.0007242877836793819
174,2015,5,26,4438,2015-05-26,3,129,32,4,87,6,4,0.0006759801712483101,0.029067147363677333,0.007210455159981974,0.0009013068949977468,0.019603424966200992,0.0013519603424966202,0.0009013068949977468
175,2015,5,27,5277,2015-05-27,8,154,44,7,54,92,2,0.0015160128861095318,0.02918324805760849,0.008338070873602426,0.0013265112753458404,0.01023308698123934,0.017434148190259617,0.00037900322152738296
176,2015,5,28,4494,2015-05-28,9,111,18,6,109,69,1,0.0020026702269692926,0.024699599465954607,0.004005340453938585,0.0013351134846461949,0.02425456163773921,0.015353805073431242,0.00022251891410769915
177,2015,5,29,4793,2015-05-29,6,123,43,2,71,21,2,0.0012518255789693302,0.02566242436887127,0.0089714166492802,0.00041727519298977677,0.014813269351137075,0.004381389526392656,0.00041727519298977677
178,2015,5,30,4541,2015-05-30,35,90,31,9,43,1,6,0.007707553402334287,0.01981942303457388,0.006826690156353226,0.001981942303457388,0.00946927989429641,0.00022021581149526536,0.0013212948689715921
179,2015,10,16,4031,2015-10-16,11,529,15,19,73,2,2,0.0027288514016373107,0.13123294467873978,0.0037211610022326964,0.004713470602828083,0.01810965021086579,0.0004961548002976929,0.0004961548002976929
180,2015,10,17,4529,2015-10-17,8,582,72,11,75,2,1,0.0017663943475380878,0.1285051887833959,0.015897549127842792,0.002428792227864871,0.016559947008169575,0.00044159858688452196,0.00022079929344226098
181,2015,10,18,5930,2015-10-18,20,251,62,10,97,11,2,0.003372681281618887,0.04232715008431703,0.01045531197301855,0.0016863406408094434,0.016357504215851602,0.001854974704890388,0.0003372681281618887
182,2015,10,19,6467,2015-10-19,11,301,38,5,92,4,1,0.0017009432503479202,0.04654399257770218,0.005875985773929179,0.0007731560228854183,0.014226070821091697,0.0006185248183083346,0.00015463120457708364
183,2015,10,20,6961,2015-10-20,7,348,85,6,128,2,5,0.0010056026432983766,0.04999281712397644,0.012210889240051717,0.00086194512282718,0.018388162620313172,0.0002873150409423933,0.0007182876023559833
184,2015,10,21,6864,2015-10-21,18,207,36,17,197,4,5,0.0026223776223776225,0.030157342657342656,0.005244755244755245,0.0024766899766899765,0.0287004662004662,0.0005827505827505828,0.0007284382284382285
185,2015,10,22,6537,2015-10-22,8,157,36,39,221,4,2,0.0012238029677221968,0.02401713324154811,0.005507113354749885,0.005966039467645709,0.03380755698332569,0.0006119014838610984,0.0003059507419305492
186,2015,10,23,9297,2015-10-23,34,420,44,24,194,6,1,0.0036570936861353123,0.04517586318167151,0.0047327094761751105,0.0025814778960955146,0.020866946326772075,0.0006453694740238787,0.00010756157900397978
187,2015,10,24,5976,2015-10-24,10,404,39,9,92,6,3,0.0016733601070950468,0.06760374832663989,0.006526104417670682,0.0015060240963855422,0.015394912985274432,0.001004016064257028,0.000502008032128514
188,2015,10,26,9090,2015-10-26,20,228,36,16,670,2,1,0.0022002200220022,0.025082508250825083,0.0039603960396039604,0.0017601760176017601,0.0737073707370737,0.00022002200220022002,0.00011001100110011001
189,2015,10,27,9904,2015-10-27,34,359,61,33,274,6,6,0.003432956381260097,0.03624798061389338,0.006159127625201938,0.0033319870759289175,0.027665589660743135,0.0006058158319870759,0.0006058158319870759
190,2015,10,28,10794,2015-10-28,23,332,90,55,155,5,2,0.0021308134148601073,0.03075782842319807,0.008337965536409116,0.005095423383361127,0.01435982953492681,0.0004632203075782842,0.00018528812303131369
191,2015,10,29,10946,2015-10-29,16,231,1140,37,144,1,3,0.0014617211766855473,0.021103599488397587,0.10414763383884525,0.003380230221085328,0.013155490590169926,9.13575735428467e-05,0.0002740727206285401
192,2015,10,30,34117,2015-10-30,9,190,225,10,175,6,1,0.00026379810651581324,0.005569071137556057,0.006594952662895331,0.0002931090072397925,0.005129407626696368,0.00017586540434387548,2.9310900723979247e-05
193,2015,10,31,13359,2015-10-31,10,292,147,9,81,2,1,0.0007485590238790329,0.02185792349726776,0.011003817651021782,0.0006737031214911295,0.006063328093420166,0.00014971180477580656,7.485590238790328e-05
194,2015,11,1,4988,2015-11-01,16,276,97,7,61,1,1,0.0032076984763432237,0.05533279871692061,0.019446672012830794,0.0014033680834001604,0.01222935044105854,0.00020048115477145148,0.00020048115477145148
195,2015,11,2,6973,2015-11-02,10,276,122,5,78,2,3,0.001434102968593145,0.0395812419331708,0.017496056216836368,0.0007170514842965725,0.011186003155026531,0.000286820593718629,0.0004302308905779435
196,2015,11,3,5344,2015-11-03,9,226,54,13,88,5,2,0.0016841317365269462,0.04229041916167665,0.010104790419161677,0.0024326347305389222,0.016467065868263474,0.0009356287425149701,0.00037425149700598805
197,2015,11,4,13332,2015-11-04,81,456,122,168,384,7,8,0.0060756075607560755,0.034203420342034205,0.009150915091509152,0.012601260126012601,0.0288028802880288,0.000525052505250525,0.0006000600060006001
198,2015,11,5,7705,2015-11-05,20,225,84,240,281,8,8,0.0025957170668397143,0.029201817001946788,0.010902011680726801,0.031148604802076575,0.036469824789097986,0.0010382868267358857,0.0010382868267358857
199,2015,11,6,6201,2015-11-06,8,260,83,91,101,3,2,0.0012901144976616675,0.041928721174004195,0.0133849379132398,0.014675052410901468,0.01628769553297855,0.0004837929366231253,0.0003225286244154169
200,2015,11,7,5164,2015-11-07,5,308,39,28,69,3,8,0.0009682416731216112,0.05964368706429125,0.007552285050348567,0.005422153369481022,0.013361735089078234,0.0005809450038729666,0.001549186676994578
201,2015,11,8,4737,2015-11-08,10,540,69,4,71,3,3,0.0021110407430863414,0.11399620012666245,0.014566181127295756,0.0008444162972345366,0.014988389275913025,0.0006333122229259025,0.0006333122229259025
202,2015,11,9,4869,2015-11-09,6,231,55,4,55,2,4,0.0012322858903265558,0.0474430067775724,0.011295953994660095,0.0008215239268843705,0.011295953994660095,0.00041076196344218524,0.0008215239268843705
203,2015,11,11,4717,2015-11-11,18,153,134,9,109,4,7,0.0038159847360610556,0.03243587025651897,0.028407886368454528,0.0019079923680305278,0.023107907568369727,0.0008479966080135679,0.001483994064023744
204,2015,11,12,4378,2015-11-12,10,247,77,5,92,6,2,0.0022841480127912287,0.056418455915943355,0.017587939698492462,0.0011420740063956144,0.021014161717679305,0.0013704888076747374,0.00045682960255824577
205,2015,11,13,4810,2015-11-13,10,292,36,17,109,2,2,0.002079002079002079,0.06070686070686071,0.007484407484407485,0.0035343035343035345,0.022661122661122662,0.0004158004158004158,0.0004158004158004158
206,2015,11,14,5866,2015-11-14,270,383,41,12,177,1,2,0.04602795772246846,0.06529151039890897,0.006989430617115581,0.002045687009887487,0.030173883395840435,0.00017047391749062393,0.00034094783498124785
207,2015,11,15,4349,2015-11-15,17,323,44,22,112,3,1,0.00390894458496206,0.07426994711427914,0.010117268337548863,0.005058634168774431,0.025753046677397102,0.0006898137502874224,0.00022993791676247414
208,2015,11,17,6538,2015-11-17,4,395,89,14,51,6,3,0.000611807892321811,0.06041602936677883,0.013612725604160294,0.0021413276231263384,0.00780055062710309,0.0009177118384827164,0.0004588559192413582
209,2015,11,18,5359,2015-11-18,8,450,38,6,68,15,1,0.0014928158238477329,0.08397089009143496,0.007090875163276731,0.0011196118678857996,0.012688934502705728,0.002799029669714499,0.0001866019779809666
210,2015,11,19,4826,2015-11-19,9,599,48,13,59,4,2,0.0018648984666390386,0.1241193535018649,0.009946125155408206,0.0026937422295897225,0.012225445503522586,0.0008288437629506838,0.0004144218814753419
211,2015,11,20,5315,2015-11-20,10,428,62,6,64,2,2,0.0018814675446848542,0.08052681091251176,0.011665098777046096,0.0011288805268109125,0.012041392285983067,0.00037629350893697084,0.00037629350893697084
212,2015,11,21,4257,2015-11-21,12,329,49,41,54,2,2,0.0028188865398167725,0.07728447263330984,0.011510453370918487,0.009631195677707306,0.012684989429175475,0.0004698144233027954,0.0004698144233027954
213,2015,11,22,4212,2015-11-22,19,400,47,18,68,3,2,0.004510921177587844,0.0949667616334283,0.011158594491927826,0.004273504273504274,0.016144349477682812,0.0007122507122507123,0.0004748338081671415
214,2015,11,24,4187,2015-11-24,8,338,15,8,110,1,1,0.0019106759016001911,0.08072605684260807,0.0035825173155003584,0.0019106759016001911,0.026271793647002627,0.0002388344877000239,0.0002388344877000239
215,2015,11,25,3980,2015-11-25,3,441,52,7,55,6,3,0.0007537688442211055,0.11080402010050251,0.01306532663316583,0.0017587939698492463,0.013819095477386936,0.001507537688442211,0.0007537688442211055
216,2015,11,26,3688,2015-11-26,4,222,22,7,221,1,2,0.0010845986984815619,0.06019522776572668,0.00596529284164859,0.001898047722342733,0.05992407809110629,0.00027114967462039046,0.0005422993492407809
217,2015,11,27,4556,2015-11-27,9,484,17,5,119,4,2,0.001975417032484636,0.10623353819139596,0.0037313432835820895,0.0010974539069359087,0.026119402985074626,0.000877963125548727,0.0004389815627743635
218,2015,11,28,68971,2015-11-28,3,334,53,10,120,6,2,4.349654202490902e-05,0.004842615012106538,0.000768438909106726,0.0001449884734163634,0.0017398616809963607,8.699308404981803e-05,2.8997694683272678e-05
219,2015,11,29,4163,2015-11-29,6,252,45,5,67,2,2,0.001441268316118184,0.06053326927696373,0.01080951237088638,0.0012010569300984868,0.01609416286331972,0.00048042277203939464,0.00048042277203939464
220,2015,11,30,4365,2015-11-30,6,233,18,9,63,8,1,0.0013745704467353953,0.05337915234822451,0.004123711340206186,0.002061855670103093,0.01443298969072165,0.0018327605956471936,0.0002290950744558992
221,2015,12,1,3650,2015-12-01,10,206,26,24,50,1,1,0.0027397260273972603,0.056438356164383564,0.007123287671232876,0.006575342465753425,0.0136986301369863,0.000273972602739726,0.000273972602739726
222,2015,12,2,4773,2015-12-02,12,272,43,10,66,3,1,0.00251414204902577,0.05698721977791745,0.009009009009009009,0.002095118374188142,0.013827781269641735,0.0006285355122564425,0.00020951183741881415
223,2015,12,3,6274,2015-12-03,10,370,73,8,100,2,2,0.0015938795027095952,0.058973541600255024,0.011635320369780044,0.001275103602167676,0.015938795027095953,0.000318775900541919,0.000318775900541919
224,2015,12,4,4410,2015-12-04,33,533,36,12,107,2,2,0.007482993197278911,0.12086167800453515,0.00816326530612245,0.0027210884353741495,0.024263038548752835,0.00045351473922902497,0.00045351473922902497
225,2015,12,5,4668,2015-12-05,11,494,15,5,86,7,1,0.002356469580119966,0.10582690659811482,0.003213367609254499,0.0010711225364181663,0.01842330762639246,0.0014995715509854327,0.00021422450728363326
226,2015,12,6,5350,2015-12-06,10,341,9,10,81,3,2,0.001869158878504673,0.06373831775700935,0.0016822429906542056,0.001869158878504673,0.01514018691588785,0.0005607476635514019,0.00037383177570093456
227,2015,12,7,5601,2015-12-07,8,344,18,8,92,2,2,0.0014283163720764148,0.06141760399928584,0.0032137118371719335,0.0014283163720764148,0.01642563827887877,0.0003570790930191037,0.0003570790930191037
228,2015,12,8,5100,2015-12-08,14,448,46,31,114,6,1,0.0027450980392156863,0.08784313725490196,0.009019607843137255,0.00607843137254902,0.02235294117647059,0.001176470588235294,0.000196078431372549
229,2015,12,9,4650,2015-12-09,12,321,20,12,110,6,2,0.0025806451612903226,0.06903225806451613,0.004301075268817204,0.0025806451612903226,0.023655913978494623,0.0012903225806451613,0.00043010752688172043
230,2015,12,10,4353,2015-12-10,7,308,18,23,153,2,3,0.0016080863772111188,0.07075580059728923,0.004135079255685734,0.005283712382265104,0.03514817367332874,0.00045945325063174823,0.0006891798759476223
231,2015,12,11,4751,2015-12-11,8,255,41,14,103,5,8,0.0016838560303094085,0.053672910966112396,0.00862976215533572,0.002946748053041465,0.021679646390233634,0.0010524100189433804,0.0016838560303094085
232,2015,12,13,5472,2015-12-13,8,200,48,9,122,3,4,0.0014619883040935672,0.03654970760233918,0.008771929824561403,0.001644736842105263,0.0222953216374269,0.0005482456140350877,0.0007309941520467836
233,2015,12,14,5703,2015-12-14,10,220,30,3,126,5,1,0.001753463089601964,0.03857618797124321,0.0052603892688058915,0.0005260389268805891,0.022093634928984744,0.000876731544800982,0.0001753463089601964
234,2015,12,16,16404,2015-12-16,28,209,59,5,141,5,3,0.001706900755913192,0.012740794928066325,0.003596683735674226,0.00030480370641307,0.008595464520848573,0.00030480370641307,0.000182882223847842
235,2015,12,17,6862,2015-12-17,7,242,39,9,177,4,2,0.0010201107548819587,0.03526668609734771,0.0056834742057709125,0.0013115709705625181,0.025794229087729523,0.0005829204313611193,0.0002914602156805596
236,2015,12,18,4199,2015-12-18,8,190,12,8,150,3,3,0.0019052155275065491,0.04524886877828054,0.0028578232912598238,0.0019052155275065491,0.0357227911407478,0.0007144558228149559,0.0007144558228149559
237,2015,12,20,4158,2015-12-20,1,348,13,5,127,2,1,0.0002405002405002405,0.0836940836940837,0.0031265031265031266,0.0012025012025012026,0.030543530543530543,0.000481000481000481,0.0002405002405002405
238,2015,12,22,4381,2015-12-22,13,218,11,11,149,1,1,0.002967359050445104,0.049760328692079435,0.0025108422734535494,0.0025108422734535494,0.03401049988587081,0.00022825838849577722,0.00022825838849577722
239,2015,12,24,3652,2015-12-24,9,235,83,8,131,2,1,0.0024644030668127055,0.06434830230010953,0.022727272727272728,0.002190580503833516,0.03587075575027382,0.000547645125958379,0.0002738225629791895
240,2015,12,26,3145,2015-12-26,18,150,24,2,65,2,1,0.005723370429252782,0.04769475357710652,0.007631160572337043,0.0006359300476947536,0.02066772655007949,0.0006359300476947536,0.0003179650238473768
241,2015,12,27,2776,2015-12-27,8,246,29,3,82,2,7,0.002881844380403458,0.08861671469740634,0.010446685878962535,0.001080691642651297,0.029538904899135448,0.0007204610951008645,0.002521613832853026
242,2015,12,28,3281,2015-12-28,9,217,30,3,116,1,1,0.0027430661383724473,0.06613837244742457,0.009143553794574825,0.0009143553794574825,0.03535507467235599,0.00030478512648582747,0.00030478512648582747
243,2015,12,29,69189,2015-12-29,6,231,29,5,48,7,2,8.671898712223041e-05,0.003338681004205871,0.0004191417710907803,7.226582260185867e-05,0.0006937518969778433,0.00010117215164260215,2.890632904074347e-05
244,2015,12,30,4278,2015-12-30,5,184,24,11,134,1,5,0.0011687704534829358,0.043010752688172046,0.005610098176718092,0.002571294997662459,0.031323048153342685,0.0002337540906965872,0.0011687704534829358
245,2016,1,1,2826,2016-01-01,6,201,19,1,45,3,1,0.0021231422505307855,0.07112526539278131,0.006723283793347488,0.00035385704175513094,0.01592356687898089,0.0010615711252653928,0.00035385704175513094
246,2016,1,2,4635,2016-01-02,2,512,22,8,66,1,4,0.0004314994606256742,0.1104638619201726,0.004746494066882417,0.001725997842502697,0.01423948220064725,0.0002157497303128371,0.0008629989212513484
247,2016,1,3,4684,2016-01-03,7,243,34,9,48,6,1,0.0014944491887275832,0.05187873612297182,0.007258753202391118,0.0019214346712211785,0.010247651579846286,0.0012809564474807857,0.0002134927412467976
248,2016,1,4,5209,2016-01-04,4,199,19,5,62,2,4,0.0007679017085813016,0.038203110001919754,0.0036475331157611824,0.000959877135726627,0.011902476483010174,0.0003839508542906508,0.0007679017085813016
249,2016,1,5,4043,2016-01-05,8,388,19,10,84,2,3,0.001978728666831561,0.0959683403413307,0.004699480583724957,0.002473410833539451,0.020776651001731386,0.0004946821667078902,0.0007420232500618352
250,2016,1,7,4800,2016-01-07,7,304,18,4,147,4,5,0.0014583333333333334,0.06333333333333334,0.00375,0.0008333333333333334,0.030625,0.0008333333333333334,0.0010416666666666667
251,2016,1,8,4582,2016-01-08,8,336,23,7,119,5,2,0.001745962461807071,0.07333042339589699,0.00501964207769533,0.0015277171540811873,0.025971191619380184,0.0010912265386294195,0.00043649061545176777
252,2016,4,16,5034,2016-04-16,10,121,56,5,107,9,1,0.001986491855383393,0.024036551450139054,0.011124354390147001,0.0009932459276916965,0.021255462852602304,0.0017878426698450535,0.0001986491855383393
253,2016,4,17,4847,2016-04-17,15,78,49,5,109,31,3,0.0030946977511863006,0.016092428306168763,0.010109345987208583,0.0010315659170621002,0.022488136991953785,0.006395708685785022,0.0006189395502372602
254,2016,4,18,5965,2016-04-18,24,51,179,1,112,46,2,0.00402347024308466,0.008549874266554904,0.030008382229673093,0.00016764459346186087,0.018776194467728415,0.0077116512992456,0.00033528918692372173
255,2016,4,19,5761,2016-04-19,4,78,98,5,181,29,1,0.0006943239021003298,0.01353931609095643,0.01701093560145808,0.0008679048776254123,0.03141815657003992,0.005033848290227391,0.00017358097552508245
256,2016,4,20,5127,2016-04-20,103,152,40,6,148,52,1,0.020089721084454847,0.029646967037253755,0.007801833430856251,0.0011702750146284377,0.02886678369416813,0.010142383460113126,0.0001950458357714063
257,2016,4,21,6378,2016-04-21,22,60,42,5,257,33,11,0.003449357165255566,0.00940733772342427,0.00658513640639699,0.0007839448102853559,0.04029476324866729,0.0051740357478833494,0.001724678582627783
